dim0,dim1,predicted_severity
0.19205775874845693,-0.012744027193857838,0.6613868813096401
0.19424314749047794,-0.012744027193857838,0.6612420917742379
0.19642853623249895,-0.012744027193857838,0.6611196967311659
0.19861392497451996,-0.012744027193857838,0.6610199015446507
0.20079931371654097,-0.012744027193857838,0.6609428929638528
0.20298470245856198,-0.012744027193857838,0.6608888387646757
0.205170091200583,-0.012744027193857838,0.6608578874178208
0.207355479942604,-0.012744027193857838,0.6608501677839448
0.209540868684625,-0.012744027193857838,0.6608657888367293
0.211726257426646,-0.012744027193857838,0.6609048394145035
0.213911646168667,-0.012744027193857838,0.6609673880009611
0.21609703491068802,-0.012744027193857838,0.6610534825358652
0.21828242365270903,-0.012744027193857838,0.6611631502558274
0.22046781239473004,-0.012744027193857838,0.661296397566153
0.22265320113675105,-0.012744027193857838,0.6614532099436502
0.22483858987877203,-0.012744027193857838,0.6616335518712304
0.22702397862079304,-0.012744027193857838,0.66183736680412
0.22920936736281405,-0.012744027193857838,0.6620645771682746
0.23139475610483506,-0.012744027193857838,0.6623150843909067
0.23358014484685607,-0.012744027193857838,0.6625887689633736
0.23576553358887709,-0.012744027193857838,0.6628854905362407
0.2379509223308981,-0.012744027193857838,0.663205088046548
0.2401363110729191,-0.012744027193857838,0.6635473798772166
0.24232169981494012,-0.012744027193857838,0.66391216404822
0.24450708855696113,-0.012744027193857838,0.664299218439384
0.24669247729898208,-0.012744027193857838,0.6647083010442827
0.2488778660410031,-0.012744027193857838,0.6651391502550542
0.2510632547830241,-0.012744027193857838,0.665591485177335
0.2532486435250451,-0.012744027193857838,0.6660650059750775
0.2554340322670661,-0.012744027193857838,0.666559394244255
0.25761942100908714,-0.012744027193857838,0.6670743134151194
0.25980480975110815,-0.012744027193857838,0.6676094091819802
0.26199019849312916,-0.012744027193857838,0.6681643099598084
0.26417558723515017,-0.012744027193857838,0.6687386273667555
0.2663609759771712,-0.012744027193857838,0.6693319567317223
0.2685463647191922,-0.012744027193857838,0.6699438776258502
0.2707317534612132,-0.012744027193857838,0.67057395441705
0.2729171422032342,-0.012744027193857838,0.6712217368463276
0.2751025309452552,-0.012744027193857838,0.6718867606250992
0.27728791968727623,-0.012744027193857838,0.6725685480517507
0.2794733084292972,-0.012744027193857838,0.6732666086469977
0.2816586971713182,-0.012744027193857838,0.6739804398060931
0.2838440859133392,-0.012744027193857838,0.6747095274671207
0.2860294746553602,-0.012744027193857838,0.6754533467938098
0.2882148633973812,-0.012744027193857838,0.6762113628716998
0.29040025213940224,-0.012744027193857838,0.676983031416093
0.29258564088142325,-0.012744027193857838,0.6777677994908532
0.29477102962344426,-0.012744027193857838,0.678565106236128
0.29695641836546527,-0.012744027193857838,0.679374383604057
0.2991418071074863,-0.012744027193857838,0.6801950571008103
0.3013271958495073,-0.012744027193857838,0.6810265465336448
0.3035125845915283,-0.012744027193857838,0.681868266761499
0.3056979733335493,-0.012744027193857838,0.6827196284477668
0.3078833620755703,-0.012744027193857838,0.6835800388138188
0.3100687508175913,-0.012744027193857838,0.6844489023917116
0.3122541395596123,-0.012744027193857838,0.6853256217748769
0.3144395283016333,-0.012744027193857838,0.6862095983652995
0.3166249170436543,-0.012744027193857838,0.6871002331156161
0.3188103057856753,-0.012744027193857838,0.6879969272649962
0.32099569452769633,-0.012744027193857838,0.6888990830673265
0.32318108326971734,-0.012744027193857838,0.6898061045101692
0.32536647201173835,-0.012744027193857838,0.6907173980234919
0.32755186075375936,-0.012744027193857838,0.6916323731765397
0.32973724949578037,-0.012744027193857838,0.6925504433617105
0.3319226382378014,-0.012744027193857838,0.6934710264642071
0.3341080269798224,-0.012744027193857838,0.6943935455160465
0.3362934157218434,-0.012744027193857838,0.6953174293335356
0.3384788044638644,-0.012744027193857838,0.6962421131367996
