dim0,dim1,severity,label,fault_name,cluster_id
0.2729973489799775,0.0968763335861795,0.7311943855791891,unsafe,freq_bus2,5
0.2729973489799775,0.0968763335861795,0.7311943855791891,unsafe,freq_bus4,5
0.2729973489799775,0.0968763335861795,0.7311943855791891,unsafe,severe_bus7,5
0.3054108422446166,0.1643125880404711,0.8953013891524347,unsafe,angle_bus7,3
0.3054108422446166,0.1643125880404711,0.9282946921373824,unsafe,angle_bus8,3
0.3054108422446166,0.1643125880404711,0.9355420276873184,unsafe,voltage_bus9,3
0.3054108422446166,0.1643125880404711,0.8286670212423968,unsafe,voltage_bus10,3
0.3054108422446166,0.1643125880404711,0.9273858465167054,unsafe,freq_bus2,3
0.3054108422446166,0.1643125880404711,0.8150140606380425,unsafe,freq_bus4,3
0.3054108422446166,0.1643125880404711,0.9180204317309648,unsafe,severe_bus7,3
0.2023500114258397,0.2836528167999941,0.6964617256457212,unsafe,angle_bus7,4
0.2023500114258397,0.2836528167999941,0.6964617256457212,unsafe,angle_bus8,4
0.2023500114258397,0.2836528167999941,0.6964617256457212,unsafe,voltage_bus9,4
0.2023500114258397,0.2836528167999941,0.6964617256457212,unsafe,voltage_bus10,4
0.2023500114258397,0.2836528167999941,0.6964617256457212,unsafe,freq_bus2,4
0.2023500114258397,0.2836528167999941,0.6964617256457212,unsafe,freq_bus4,4
0.2023500114258397,0.2836528167999941,0.6964617256457212,unsafe,severe_bus7,4
0.1478541532718047,0.1359147135627536,0.7489732399248796,unsafe,angle_bus7,5
0.1478541532718047,0.1359147135627536,0.5647688815753755,safe,angle_bus8,5
0.1478541532718047,0.1359147135627536,0.5586728220807318,safe,voltage_bus9,5
0.1478541532718047,0.1359147135627536,0.5239262486153977,safe,voltage_bus10,5
0.1478541532718047,0.1359147135627536,0.7808185879872134,unsafe,freq_bus2,5
0.1478541532718047,0.1359147135627536,0.5282339886007299,safe,freq_bus4,5
0.1478541532718047,0.1359147135627536,0.9045167977969758,unsafe,severe_bus7,5
0.3133808348527311,0.2944296784765872,0.6831480842547563,unsafe,angle_bus7,5
0.3133808348527311,0.2944296784765872,0.6831480842547563,unsafe,angle_bus8,5
0.3133808348527311,0.2944296784765872,0.6831480842547563,unsafe,voltage_bus9,5
0.3133808348527311,0.2944296784765872,0.6831480842547563,unsafe,voltage_bus10,5
0.3133808348527311,0.2944296784765872,0.6831480842547563,unsafe,freq_bus2,5
0.3133808348527311,0.2944296784765872,0.6831480842547563,unsafe,freq_bus4,5
0.3133808348527311,0.2944296784765872,0.6831480842547563,unsafe,severe_bus7,5
0.04283109810841,0.1255063849785621,0.7018330366576992,unsafe,angle_bus7,1
0.04283109810841,0.1255063849785621,0.7018330366576992,unsafe,angle_bus8,1
0.04283109810841,0.1255063849785621,0.7018330366576992,unsafe,voltage_bus9,1
0.04283109810841,0.1255063849785621,0.7018330366576992,unsafe,voltage_bus10,1
0.04283109810841,0.1255063849785621,0.7018330366576992,unsafe,freq_bus2,1
0.04283109810841,0.1255063849785621,0.7018330366576992,unsafe,freq_bus4,1
0.04283109810841,0.1255063849785621,0.7018330366576992,unsafe,severe_bus7,1
