mode_idx,re_level,fault_name,fault_bus,clear_time,success,stable,severity,f_angle,f_freq,f_voltage,V_min,max_angle_deg,max_freq_dev_hz,sim_time,wind_area1_pct,wind_area2_pct,solar_area1_pct,solar_area2_pct,load_area1,load_area2,gen_dispatch_bias
4,0,freq_bus4,4,0.15,True,False,0.4732125971236909,0.36207874414451763,0.172680764761445,0.9960121354442834,0.0039878645557166175,65.17417394601317,0.34536152952288734,1.0702412128448486,0.18810528640915714,0.25870078494664533,0.0714322130533055,0.2982981798821184,0.9512145925598217,0.9538320409126861,0.08375491352956621
4,0,severe_bus7,7,0.2,True,False,0.9111697664357945,1.0,0.6472421671713846,0.9974368985717933,0.0025631014282066636,180.4831069464874,1.2944843343427692,0.6460368633270264,0.18810528640915714,0.25870078494664533,0.0714322130533055,0.2982981798821184,0.9512145925598217,0.9538320409126861,0.08375491352956621
5,0,angle_bus7,7,0.1,True,False,0.8723269772535807,1.0,0.49221480687283403,0.9970931021414884,0.0029068978585116306,181.09085376226335,0.9844296137456698,0.32975220680236816,0.2729973489799775,0.09687633358617959,0.278758051489536,0.218964267318774,0.9093908682359104,1.0680063088307845,0.00988128372018765
5,0,angle_bus8,8,0.1,True,False,0.6247502615770724,0.6078999577893184,0.2867266492276386,0.9964744815020142,0.003525518497985823,109.42199240207731,0.5734532984552754,1.2112135887145996,0.2729973489799775,0.09687633358617959,0.278758051489536,0.218964267318774,0.9093908682359104,1.0680063088307845,0.00988128372018765
5,0,voltage_bus9,9,0.1,True,False,0.5980449188154326,0.58072332819745,0.23516382026613414,0.9955691986006965,0.0044308013993035345,104.530199075541,0.4703276405322665,1.4264397621154785,0.2729973489799775,0.09687633358617959,0.278758051489536,0.218964267318774,0.9093908682359104,1.0680063088307845,0.00988128372018765
5,0,voltage_bus10,10,0.1,True,False,0.554150532005328,0.5394458940822386,0.14148804103271928,0.9962222988241156,0.0037777011758843818,97.10026093480296,0.2829760820654359,1.1382646560668945,0.2729973489799775,0.09687633358617959,0.278758051489536,0.218964267318774,0.9093908682359104,1.0680063088307845,0.00988128372018765
5,0,freq_bus2,2,0.1,True,False,0.8761534201238358,1.0,0.5088725087604864,0.9957411717348569,0.004258828265143067,183.661202497826,1.0177450175209701,0.6107745170593262,0.2729973489799775,0.09687633358617959,0.278758051489536,0.218964267318774,0.9093908682359104,1.0680063088307845,0.00988128372018765
5,0,freq_bus4,4,0.15,True,False,0.5672081425431946,0.5550776145799917,0.16273537672521599,0.9959419642875792,0.004058035712420823,99.91397062439852,0.32547075345043197,1.0585544109344482,0.2729973489799775,0.09687633358617959,0.278758051489536,0.218964267318774,0.9093908682359104,1.0680063088307845,0.00988128372018765
5,0,severe_bus7,7,0.2,True,False,0.8877222205017544,1.0,0.5532987097585327,0.997590172248485,0.002409827751515031,181.66933432656208,1.106597419517068,0.6467602252960205,0.2729973489799775,0.09687633358617959,0.278758051489536,0.218964267318774,0.9093908682359104,1.0680063088307845,0.00988128372018765
6,0,angle_bus7,7,0.1,True,False,0.9563974646453511,0.9148807695637451,1.0,0.9958283194539143,0.004171680546085781,164.6785385214741,3.3774780252440495,1.3153290748596191,0.2886024751639069,0.2280009179752489,0.22494478297686743,0.18909806716873395,0.8725204278633396,1.1308168894904536,0.03914453226733525
6,0,angle_bus8,8,0.1,True,False,0.9988698457370815,1.0,1.0,0.9954793829483258,0.0045206170516741495,181.04170536482206,3.215030634251861,0.8743500709533691,0.2886024751639069,0.2280009179752489,0.22494478297686743,0.18909806716873395,0.8725204278633396,1.1308168894904536,0.03914453226733525
6,0,voltage_bus9,9,0.1,True,False,0.9986258001145829,1.0,1.0,0.9945032004583318,0.005496799541668106,181.5806159123382,3.1909078515512435,0.5395481586456299,0.2886024751639069,0.2280009179752489,0.22494478297686743,0.18909806716873395,0.8725204278633396,1.1308168894904536,0.03914453226733525
6,0,voltage_bus10,10,0.1,True,False,0.9989240356329273,1.0,1.0,0.9956961425317093,0.004303857468290616,182.95199238908108,3.264677245506429,0.5296623706817627,0.2886024751639069,0.2280009179752489,0.22494478297686743,0.18909806716873395,0.8725204278633396,1.1308168894904536,0.03914453226733525
6,0,freq_bus2,2,0.1,True,False,0.9560202038371631,0.9148807695637451,1.0,0.9943192762211622,0.005680723778837741,164.6785385214741,3.377050404565236,1.4050285816192627,0.2886024751639069,0.2280009179752489,0.22494478297686743,0.18909806716873395,0.8725204278633396,1.1308168894904536,0.03914453226733525
6,0,freq_bus4,4,0.15,True,False,0.93107475785032,1.0,0.72429903140128,1.0,-1.0353436329112329e-17,190.50386207068297,1.4485980628025619,0.38752269744873047,0.2886024751639069,0.2280009179752489,0.22494478297686743,0.18909806716873395,0.8725204278633396,1.1308168894904536,0.03914453226733525
6,0,severe_bus7,7,0.2,True,False,0.956417205277283,0.9148807695637451,1.0,0.9959072819816421,0.004092718018357921,164.6785385214741,3.5894401623214423,1.3792552947998047,0.2886024751639069,0.2280009179752489,0.22494478297686743,0.18909806716873395,0.8725204278633396,1.1308168894904536,0.03914453226733525
7,0,angle_bus7,7,0.1,True,False,0.889486654754772,1.0,0.5608818804982931,0.9970647385207945,0.002935261479205561,181.06117053626718,1.1217637609965836,0.3364415168762207,0.3054108422446166,0.1643125880404711,0.11145152251404257,0.1566410244484802,0.8274804666798572,0.9309501676808897,0.025760729201391108
